"id","fqdn/ip","port","severity","finding","cve","cwe"
"heartbleed","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","supported","","CWE-310"
"secure_client_renego","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=FB2B8FD6380A4CFA01E7F4BBF6FDA79ACA2C919F7B40FA1517C38D4DE2F27725","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
